Time,M0 - 3%,M1 - 3%,M2 - 1%,M3 - 1%,M4 - 6%,M5 - 6%,M6 - 8%,M7 - 8%
31.13878889,0.194940572,0.150735874,0.27398472,0.32804517,0.74641304,1.210369098,1.207584826,1.39935876
31.16659722,0.172733832,0.191226039,0.274347327,0.314590438,0.750907302,1.206437963,1.215262593,1.404258224
31.19440833,0.214172086,0.136966176,0.274030025,0.319367347,0.756413455,1.219730877,1.215988776,1.425981982
31.2222,0.26718448,0.183327973,0.276808052,0.284151576,0.763045435,1.230301607,1.231295467,1.421854663
31.25000278,0.236808032,0.163786225,0.27414764,0.429657005,0.766358385,1.235189035,1.239963819,1.441743098
31.27781667,0.211734452,0.14694109,0.273650715,0.322657025,0.777062948,1.242298001,1.247835907,1.461125302
31.30560556,0.27839836,0.172061648,0.283670399,0.330707317,0.775002695,1.256980994,1.266639636,1.4665329
31.33340556,0.238690001,0.196420064,0.273789704,0.326597994,0.781617386,1.2694964,1.269123843,1.481054901
31.36120833,0.213736742,0.176833354,0.275887018,0.360873543,0.784737515,1.266142696,1.27682722,1.48232591
31.38900833,0.278745821,0.177628976,0.284059516,0.325442841,0.79060989,1.27466038,1.284845602,1.501632549
31.41680833,0.18383609,0.166888613,0.279101002,0.32428039,0.795235525,1.286614143,1.287256953,1.509520709
31.44461944,0.345629324,0.161554501,0.284542727,0.328267669,0.801347455,1.293679534,1.309235785,1.525479528
31.47243056,0.363397762,0.164245426,0.281228987,0.348111817,0.807223748,1.301208813,1.302183807,1.537622902
31.50021944,0.189770535,0.181983098,0.290005046,0.340133565,0.81012759,1.315357822,1.311823217,1.541521694
31.52803056,0.230987237,0.168530116,0.283502929,0.327026043,0.819027366,1.315494876,1.330782748,1.568891556
31.55582222,0.159406152,0.171393361,0.284147064,0.343714011,0.824371588,1.31971934,1.340647979,1.571964142
31.58361944,0.364100034,0.162077099,0.286359971,0.348878244,0.824745509,1.334597067,1.360680248,1.584889678
31.61141389,0.22286952,0.175295766,0.289931869,0.343062474,0.82846625,1.347537046,1.358593655,1.612069121
31.63921667,0.188760821,0.157052934,0.29146473,0.368649154,0.830407124,1.359650801,1.37108074,1.61789339
31.66701667,0.180797116,0.168906022,0.292378944,0.351630155,0.842121708,1.366293321,1.383393615,1.627731038
31.694825,0.195155817,0.171641244,0.288682245,0.357891538,0.845829257,1.366986152,1.391513546,1.641883124
31.722625,0.171196894,0.188676116,0.29257418,0.346633884,0.850533561,1.384328141,1.389599498,1.646551392
