Time,M0 - 3%,M1 - 3%,M2 - 1%,M3 - 1%,M4 - 6%,M5 - 6%,M6 - 8%,M7 - 8%
2.585683333,-0.076189005,0.001817549,0.008064532,-0.00662151,0.018829935,-0.001460148,0.053953044,-0.076551636
2.613475,-0.067485277,0.011256882,0.005158535,-0.007422597,0.017040651,-0.01311488,0.050774396,-0.084861984
2.641275,-0.045230716,0.007732732,0.003204851,-0.002941635,0.010201458,-0.027470993,0.049503989,-0.096099648
2.669063889,-0.065977565,0.015092422,0.002979152,-0.008428437,0.010993042,-0.004628373,0.049355458,-0.121464038
2.696888889,-0.053635044,0.013281522,0.003792383,-0.005864913,0.0092489,0.038061348,0.054154538,-0.098875473
2.724677778,-0.048511426,0.009016966,0.001065549,-0.006034535,0.01089878,0.041086438,0.051150797,-0.094236362
2.752466667,-0.047001508,0.00288997,0.00343712,-0.00374247,0.016683974,0.020612413,0.053403715,-0.102173964
2.780275,-0.071082392,0.011152437,0.001969007,-0.006627038,0.017055928,0.033359704,0.051111275,-0.097529733
2.808083333,-0.067314456,0.014859691,0.002167548,-0.004935704,0.015797979,0.024691733,0.050397567,-0.119357197
2.835894444,-0.066444774,0.00278335,-0.002207406,-0.004532987,0.0148168,0.019762325,0.050007998,-0.124768243
2.863688889,-0.072443569,-1.89E-05,0.002334051,-0.00707533,0.028660843,0.011098468,0.050555588,-0.123888216
2.891491667,-0.049327668,0.002815888,-0.000535181,-0.005967369,0.012516547,0.017375103,0.050575834,-0.1371123
2.9193,-0.074592878,0.006326659,-0.007546178,-0.007714029,0.013780894,0.011256753,0.051726671,-0.148439358
2.947105556,-0.066152735,-0.002252139,-0.005446543,-0.007537476,0.015064655,0.016238272,0.050075868,-0.125365183
2.9749,-0.058894614,-0.002590394,-0.003263428,-0.004811504,0.019768755,-0.000181223,0.050567507,-0.108200231
3.002694444,-0.069538074,0.001789668,-0.002190555,-0.007275474,0.030048288,0.023560415,0.051504341,-0.094543451
3.0305,-0.053738961,-0.002080026,-0.004749296,-0.006279913,0.025765003,0.010371934,0.053457834,-0.137097878
3.058308333,-0.051678778,0.000202224,-0.003191018,-0.004980777,0.030372675,-0.000673782,0.051756584,-0.12606895
3.086119444,-0.045251835,0.003619201,-0.006772448,-0.005592408,0.019867461,0.015749714,0.046636628,-0.135626463
3.113919444,-0.079429471,0.000614225,-0.005691048,-0.005554686,0.024436065,-0.008057818,0.051987409,-0.147160368
3.141708333,-0.043256807,0.003333753,-0.008237734,-0.007591927,0.032621875,0.006264654,0.049165412,-0.144415289
3.169522222,-0.045667854,0.006050288,-0.011609562,-0.00346329,0.018727422,-0.006133264,0.049796763,-0.165757206
3.197327778,-0.054048423,-0.000437446,-0.006483497,-0.004551984,0.026295466,0.012789474,0.047988617,-0.147735506
3.225136111,-0.074048954,0.001955286,-0.004785511,-0.007141951,0.029607205,0.004966701,0.049581146,-0.149940721
3.252947222,-0.0477208,0.004295177,-0.005895591,-0.001636305,0.022860718,0.000829584,0.044587697,-0.168226706
3.280755556,-0.052869255,0.001670788,-0.005715042,-0.008719926,0.027531955,0.021141553,0.050008743,-0.192707668
3.308555556,-0.044696673,0.002731093,-0.006528421,-0.003613058,0.019565152,0.025653347,0.04276533,-0.196695633
3.336347222,-0.076294183,-0.003258769,-0.009302674,-0.002831239,0.0257713,0.008997083,0.049148706,-0.205329058
3.364144444,-0.081073809,0.002424491,-0.011105242,-0.005832969,0.023018115,0.005921978,0.049174853,-0.202751169
3.391944444,-0.072972066,0.002013523,-0.006750722,-0.00568386,0.025577695,0.027660997,0.044410034,-0.190088581
3.419744444,-0.078955105,-0.002048821,-0.006970329,-0.00789468,0.023392019,0.02352366,0.039822319,-0.028603532
3.447547222,-0.045373021,0.000790782,-0.004224021,-0.002068472,0.028641951,0.017918695,0.042906466,-0.047989895
3.475352778,-0.048868409,0.004883023,-0.005441421,-0.002813683,0.020623364,0.025640851,0.044496177,-0.061238516
3.503161111,-0.05290461,0.000604727,-0.007431838,-0.005273269,0.024435431,0.031776655,4.47E-02,-9.40E-02
3.530963889,-0.066271568,-0.000573434,-0.008748394,-0.00181561,0.02549533,0.010800491,0.040746224,-0.085513504
3.558780556,-0.04846469,-0.000847157,-0.009518447,-0.002317826,0.025259568,0.013439558,0.041022679,0.011027471
3.586580556,-0.0470246,0.000735597,-0.008139425,-0.002124032,0.033422356,0.004663348,0.043058725,-0.032768177
3.614391667,-0.053474255,0.000427215,-0.005833369,-0.003277328,0.033518959,0.036406491,0.043066901,-0.11346931
3.642177778,-0.080780605,0.000464711,-0.00801036,-0.005832795,0.035414689,0.027263877,0.042633595,-0.125665393
3.669963889,-0.045318934,-0.001361411,-0.004685562,-0.003600435,0.037422103,0.019559599,0.0464135,-0.157106897
3.697769444,-0.083800749,-0.000429537,-0.00652536,-0.007136745,0.032683086,0.029077134,0.04134779,-0.118535501
3.725558333,-0.059427958,2.31E-06,-0.001786039,-0.001438056,0.037184799,0.029776394,0.04199708,-0.133478168
3.75335,-0.084533984,0.003444348,-0.002208473,-0.000752549,0.020611503,0.023759698,0.041907687,-0.100575292
3.781141667,-0.080988659,0.000546734,-0.002878777,-0.002530986,0.029230384,0.045717536,0.043776123,-0.131400267
3.808936111,-0.060318716,0.000828337,-0.005513935,-0.003168709,0.037060458,0.019791139,0.045659724,-0.102808439
3.836747222,-0.046288873,0.000229514,-0.006382939,-0.002027843,0.036712781,0.032976717,0.036729427,-0.135154614
3.864541667,-0.059535238,-0.001571873,-0.00873668,-0.003397222,0.039135074,0.017133101,0.039755106,-0.077766052
3.892347222,-0.046816524,0.000866523,-0.007594308,-0.000478901,0.027826187,0.016121121,0.038638833,-0.138633716
3.92015,-0.057918986,-0.003385465,-0.005389562,-0.001597541,0.027415514,0.014528809,0.036350257,-0.125364723
3.947958333,-0.05780802,0.00061458,-0.005386382,-0.004284988,0.029570521,0.033369974,0.036346935,-0.141516372
3.975752778,-0.052877829,-0.004672376,-0.00435804,-0.00073796,0.017853435,0.009217972,0.041606021,-0.081726752
4.003555556,-0.050428482,-0.004853653,-0.004854722,-0.001947068,0.03841072,0.010988014,0.038384298,-0.08613428
4.031352778,-0.051041713,-0.001544604,-0.004813145,-9.54E-05,0.036355529,0.016773815,0.038322639,-0.074622158
4.059147222,-0.04637065,0.002501334,-0.00773668,-0.001699978,0.038354334,0.017356182,0.036807691,-0.132471614
4.086938889,-0.050011956,-0.004304184,-0.007821171,0.000669892,0.033962756,0.025230691,0.037767566,-0.122175128
4.11475,-0.043068934,-0.003416617,-0.006640627,-0.001347776,0.038572208,0.033479245,0.034843686,-0.101929796
4.142561111,-0.068486195,0.001093737,-0.005837106,-0.001987913,0.034480018,0.035210859,0.037414138,-0.094693418
4.170366667,-0.051633735,0.00014408,-0.013917181,-6.68E-05,0.038032758,0.013084616,0.035267662,-0.127049346
4.198177778,-0.052243964,-0.007762284,-0.008798262,-0.000821919,0.035750176,0.034742881,0.037001655,-0.111162401
4.225983333,-0.076664646,-0.003389041,-0.007903997,-0.001267578,0.028289227,-5.85E-05,0.033298116,-0.09891914
4.253780556,-0.045402509,-0.002876411,-0.006547808,-0.001607282,-0.001416407,0.011959851,0.03677464,-0.086647951
4.281583333,-0.051270926,-0.00342056,-0.010439499,0.001480955,-0.013774019,0.010659555,0.032741267,-0.113915615
4.309383333,-0.062248349,-0.007373333,-0.006346916,0.002793428,-0.007285211,0.025717931,0.033111386,-0.068334211
4.337186111,-0.048863503,-0.006791764,-0.010574132,0.004025517,0.029079445,0.005638727,0.03564839,-0.068580773
4.364994444,-0.044875753,-0.005493759,-0.005943409,0.00133504,0.027261544,0.024658274,0.037497247,-0.068145355
4.392811111,-0.050221856,-0.005624142,-0.010543335,-0.000681899,0.045133645,0.024968205,0.036764824,-0.074550341
4.420616667,-0.057748251,-0.009099505,-0.004982352,0.000668214,0.045501987,0.030744101,0.034528535,-0.070980617
4.448416667,-0.047465355,-0.007836161,-0.007848623,-0.000232621,0.04597348,0.016310955,0.03693628,-0.092822642
4.476205556,-0.03450205,-0.012349402,-0.007553193,0.003534559,0.049325043,0.021483858,0.035282575,-0.079327803
4.504011111,-0.041692117,-0.010500761,-0.007772873,0.002543012,0.047087166,0.024344607,0.033636573,-0.120641859
