Time,M0 - 0%,M1 - 0%,M2 - 1%,M3 - 1%,M4 - 10%,M5 - 10%,M6 - 100%,M7 - 100%
1.362302778,-0.010343372,-0.049233839,0.091942115,-0.001946736,0.023909635,0.069160916,0.099403185,0.003718636
1.390111111,-0.003716946,-0.075822702,0.078257637,-0.067345674,0.018963776,0.132713267,0.105647,0.00815929
1.417913889,0.023190378,0.025057962,0.093958446,-0.086417287,-0.01758208,0.072407469,0.120136606,0.001664269
1.445725,-0.004377656,-0.049156764,0.074681388,-0.021554491,-0.006853638,0.107056774,0.100624182,-0.001222721
1.473516667,0.015944066,-0.062098007,0.066740572,-0.110896752,0.055815596,0.060586538,0.122427338,0.007939448
1.501327778,-0.000163745,0.049809086,0.086008718,-0.079429155,0.046376895,0.11767062,0.119798971,0.003588709
1.529130556,0.011002591,-0.022374086,0.092455327,-0.060728968,0.049597245,0.125931588,0.093953044,0.01462983
1.556941667,0.027798779,-0.017643454,0.080837548,-0.055076462,0.054727394,0.113028971,0.07316882,0.007329131
1.584730556,0.031328279,-0.037125703,0.090665945,-0.04495578,0.049423582,0.072224561,0.084529096,0.000895528
1.612519444,0.005589405,-0.03308053,0.08651399,-0.057571887,-0.043442465,0.178595914,0.076426715,0.007878411
1.640322222,0.011331344,-0.017074959,0.077821549,-0.05252103,-0.048433936,0.140285412,0.083978086,0.015583855
1.668122222,0.019280263,-0.038234622,0.095080579,-0.045490057,-0.056427705,0.124603587,0.076403475,0.008957072
1.695908333,0.031085414,-0.056347961,0.076258441,-0.057425307,0.081150064,0.153239117,0.071436863,-0.002230322
1.723713889,0.009860953,-0.059320826,0.071608917,-0.051627975,-0.042945589,0.099316487,0.126100003,0.015929009
1.751522222,0.034537687,-0.020498738,0.123544031,-0.07773907,-0.06336364,0.135915399,0.111204896,0.007198913
1.779330556,0.017063646,0.090790473,0.064280462,-0.050207503,-0.03371592,0.128748899,0.118029258,0.013445824
1.807141667,0.022696705,0.04691682,0.071329033,-0.051427453,-0.021252208,0.21198292,0.081336782,0.015080807
1.834947222,0.018976899,0.111285493,0.077881605,-0.055162002,0.066106129,0.163497065,0.088914081,0.01570756
1.862747222,0.020908284,0.009157624,0.090962189,-0.07894994,-0.02168592,0.166262974,0.090600819,0.003705232
1.890541667,0.006538906,-0.073235643,0.066503163,-0.041085437,-0.023699375,0.184492838,0.069552864,0.007038199
1.91835,0.011778002,0.082907159,0.065747253,0.005467505,-0.027309177,0.193373723,0.09701552,0.019090907
1.946158333,0.019301229,0.08043195,0.097310846,-0.059685148,-0.030752408,0.13911937,0.109846914,0.010266437
1.97395,0.044194042,0.077380034,0.077014348,-0.073102165,-0.050762889,0.138394587,0.10001129,0.014712191
2.00175,0.01670067,0.01804767,0.07609236,-0.052636371,-0.030667735,0.172473873,0.114859661,0.023888177
2.02955,0.021248197,0.066392799,0.070426736,-0.058845838,-0.070077844,0.168186539,0.082523496,0.013998682
2.057361111,0.021839366,0.101689651,0.103276084,-0.034710729,-0.036437499,0.195190571,0.115976694,0.015851303
2.085161111,0.022160797,-0.041360292,0.064957744,-0.051667765,-0.046487139,0.179097941,0.118558776,0.015512415
2.112952778,0.019224187,0.074254337,0.080559086,-0.050612864,-0.040964998,0.203301761,0.099485468,0.016563203
2.140741667,0.036236894,-0.069992031,0.088026935,-0.065202787,-0.003365973,0.214054271,0.115062584,0.01794501
2.168558333,0.014771252,-0.107268303,0.082033773,-0.05294382,-0.024661976,0.177189602,0.117973181,0.022608841
2.196366667,0.046698381,-0.123313244,0.107255801,-0.090015933,-0.039177033,0.185384427,0.115233203,0.027279726
2.224177778,0.043831058,-0.031515797,0.087997757,-0.057295272,-0.040966745,0.154201572,0.089041007,0.010234427
2.251988889,0.048422484,-0.098280052,0.081565704,-0.037823403,0.002593101,0.195572016,0.116446438,0.007027408
2.2798,0.023916134,-0.054949213,0.055953764,-0.033627185,-0.026052807,0.165103917,0.093138056,0.003842728
2.307602778,0.030556394,-0.054070842,0.064028579,-0.047584736,0.001959017,0.136487988,0.082178007,0.027126122
2.335413889,0.013741642,-0.066813318,0.073382733,-0.059462734,0.009149609,0.140266345,0.089120317,0.024893148
2.363222222,0.019658356,-0.150050066,0.040821883,-0.047550547,-0.013654038,0.140925582,0.082760297,0.023602597
2.391027778,0.023041152,-0.119937359,0.088088955,-0.029164067,0.002050642,0.158075044,0.11382999,0.022608066
2.418836111,0.018502524,-0.142470223,0.088022416,-0.040194595,-0.0550961,0.203261167,0.075396024,0.021119916
2.446644444,0.015559258,-0.112171827,0.133835705,-0.047954319,0.010185847,0.204697874,0.084198448,0.033682886
2.474433333,0.028046393,0.070858947,0.082953972,-0.056761034,0.001579526,0.173018631,1.08E-01,0.011723595
2.502225,0.024774939,-0.074873496,0.092322717,0.00742285,-0.009691129,0.20292033,0.098854216,0.023310059
2.530036111,0.024158357,-0.04244428,0.113850252,0.004160901,0.007907984,0.22013352,0.112599935,0.02133374
2.557847222,0.036838942,-0.099878279,0.089622158,-0.000903612,-0.033094108,0.173976265,0.121462647,0.013899449
2.585633333,0.018631787,-0.081138457,0.094275246,-0.023921311,0.072406488,0.182959226,0.11864332,0.026197892
2.613425,0.022405711,-0.068545484,0.093981236,-0.026752918,-0.029242605,0.178670003,0.117406153,0.02058918
2.641227778,0.046985769,-0.051951116,0.089121058,-0.027192029,-0.021657758,0.207286698,0.097899995,0.019458588
2.669038889,0.014962618,-0.026237691,0.070567352,-0.011275621,0.044063825,0.204403476,0.096836993,0.040338615
2.696847222,0.045005844,-0.042409647,0.095630068,-0.035535967,0.035027524,0.154578539,0.10619498,0.020985169
2.724644444,0.016211579,-0.100710395,0.107276459,-0.034821628,0.003680252,0.187392792,0.104844412,0.018883591
2.752441667,0.019176853,-0.058774878,0.107228332,-0.061798018,-0.050741702,0.159924747,0.091127047,0.025305072
2.780252778,0.018764904,-0.067968914,0.095732501,-0.05164483,-0.037926412,0.183413058,0.098892316,0.016399102
2.808063889,0.021276451,-0.065129391,0.112342743,0.01442609,0.021788661,0.205521711,0.117528387,0.009985086
2.835858333,0.022744144,-0.059097991,0.096214957,-0.0494943,0.059091732,0.182393039,0.101344875,0.017914729
2.863669444,0.015596365,-0.072034711,0.070702842,-0.057286414,0.07774148,0.170160464,0.117201139,0.002757481
2.891461111,0.03273758,-0.121949924,-0.110916105,-0.073974077,0.089153535,0.137522958,0.093377453,0.009264918
2.919261111,0.029622415,-0.089458367,0.194418544,0.022241397,0.069435402,0.131518071,0.08265674,0.01729404
2.947052778,0.041611362,-0.120400093,0.183339663,-0.058004107,0.050099805,0.150717358,0.107911085,0.005448215
2.974863889,0.030439197,-0.057316388,0.094244059,-0.064014347,0.030519535,0.153012861,0.094448311,0.011000899
3.002672222,0.011743336,-0.10630308,0.081384413,-0.067568494,0.023554235,0.186942263,0.084980169,0.012673966
3.030461111,0.040992541,-0.056568267,0.080450408,-0.069804728,-0.040934777,0.165630828,0.080420711,0.006336076
3.058272222,0.028637204,-0.084848337,0.092613869,-0.040826505,0.022562282,0.157187416,0.118355454,0.019572062
3.086066667,0.019811111,-0.091069303,0.070809227,-0.054713622,0.053425881,0.170049306,0.078371297,0.003497461
3.113863889,0.028972284,-0.067655892,0.06465057,-0.056865068,0.08305143,0.207121807,0.097755827,0.002208662
3.141658333,0.026194924,-0.087124771,0.060625572,-0.042780591,-0.053387086,0.194687339,0.079990211,9.78E-05
3.169466667,0.042922041,-0.069042338,0.064831057,-0.012170475,0.026432585,0.110845087,0.142735945,0.093745421
3.197252778,0.046930098,-0.03847285,0.095221155,-0.019280936,0.024594067,0.187510478,0.154484906,0.116349214
3.225066667,0.110308948,-0.079800254,0.106671867,-0.015952074,-0.004790224,0.214850908,0.101276111,0.105108427
3.252872222,0.106020175,-0.049798001,0.173620784,-0.078600835,-0.05821499,0.201372422,0.139811406,0.113705346
3.280672222,0.096638087,-0.059496764,0.123803383,-0.011487681,0.01280812,0.177761412,0.09221058,0.10714663
