Time,M0 - 1%,M1 - 1%,M2 - 3%,M3 - 3%,M4 - 6%,M5 - 6%,M6 - 10%,M7 - 10%
2.307616667,-0.033755436,0.018391275,0.064884672,0.026414606,-0.015795531,0.051887468,0.086635068,-0.094701372
2.335422222,-0.019372621,-0.027301082,0.157759775,0.072541892,-0.004480576,0.072851736,0.08168343,-0.09543072
2.363230556,0.009457052,0.011228146,0.037729672,0.068923454,0.022579671,0.060613444,0.076851397,-0.084672113
2.391022222,-0.036567907,-0.012792042,0.138728887,0.076386956,0.019209688,0.085037544,0.031735564,-0.080875326
2.418816667,-0.004326604,-0.015359,0.007742204,0.028313264,0.020042923,0.08115479,0.06385601,-0.092003431
2.446605556,-0.012502468,0.020367306,0.023045161,0.021151464,-0.006974412,0.084555922,0.183140529,-0.086979583
2.474416667,0.004553271,0.00358041,-0.004035546,0.030952799,-0.005101255,0.084531306,0.143744919,-0.091117265
2.502225,-0.027414226,0.003970573,0.057776006,0.049794915,0.016596548,0.096632614,0.13080486,-0.087309658
2.530030556,-0.027891712,0.005036944,0.026812067,0.028733244,-0.009700865,0.073943734,0.099421519,-0.087071542
2.557816667,-0.032535205,0.012724342,-0.009381409,0.063886583,0.015497003,0.09711222,0.114784015,-0.081072786
2.585616667,-0.018153915,0.007734079,0.025542213,0.073325194,0.041943173,0.074413396,0.196032027,-0.084897857
2.613402778,-0.022818502,0.010003939,0.059784278,0.024603722,0.04105081,0.05876858,0.164654728,-0.082707183
2.641211111,-0.002985219,-0.006060531,0.050722737,0.081632551,-0.004828936,0.068910457,-0.013844001,-0.08494626
2.669011111,0.008648628,-0.026879586,0.029874566,0.056603004,0.013814537,0.071853206,0.078994412,-0.08095143
2.696811111,0.005108046,-0.007279245,0.004148981,0.035170911,0.050763677,0.042046171,-0.050442669,-0.086176101
2.724608333,0.007639989,0.004576295,0.02775974,0.069976429,0.043721776,0.057263169,-0.002238251,-0.076430016
2.752394444,-0.030697857,-0.014840572,0.037930745,0.044670258,0.024426208,0.028794209,0.031707979,-0.07892055
2.780202778,-0.028851709,0.003117154,0.005446274,0.033900373,0.043019499,0.11742233,0.052294548,-0.052858641
2.807991667,0.011482701,0.014854672,0.038513536,0.079391435,0.041672754,0.070813269,-0.077749266,-0.044975673
2.835788889,0.001783636,0.008270144,0.01642304,0.019828039,0.03126281,0.053846084,0.109707234,-0.041288766
