Time,M0 - SGy103-10 - 0%,M1 - SGy103-16 - 0%,M2 - SGy103-10 - 1%,M3 - SGy103-16 - 1%,M4 - SGy103-10 - 10%,M5 - SGy103-16 - 10%,M6 - SGy103-10 - 100%,M7 - SGy103-16 - 100%
25.105725,0.517612788,0.409148211,2.428491665,0.719282516,9.208675089,10.99940823,0.358050432,2.155234251
25.13351111,0.518438632,0.412639932,2.435546426,0.721124622,9.171110309,10.94627024,0.358607137,2.194228517
25.16131944,0.527328387,0.41334354,2.433768404,0.722767445,9.171386451,10.84199679,0.353673507,2.192769931
25.18912778,0.524300229,0.41232175,2.453905046,0.722269767,9.208675089,10.89380169,0.365152926,2.202012158
25.21693611,0.525882005,0.411382023,2.472672359,0.722808378,9.208675089,10.91977774,0.371467568,2.218221738
25.24473611,0.53250752,0.414782325,2.489018467,0.722435978,9.152374643,10.89380169,0.378262692,2.235252409
25.27254722,0.529904256,0.41319631,2.473169108,0.725243133,9.189877114,10.91977774,0.404710168,2.253447607
25.30035833,0.527897387,0.412760344,2.503883162,0.723569942,9.228075567,10.99940823,0.407678992,2.243836125
25.32816667,0.527635215,0.412067726,2.507141205,0.724745611,9.208675089,11.02605383,0.374799397,2.266242767
25.35597222,0.531935257,0.414724699,2.513446497,0.725932882,9.208675089,10.97281372,0.379605267,2.26369634
25.38378333,0.52483003,0.412854287,2.539083629,0.728559709,9.227789912,11.02605383,0.374660031,2.286825585
25.41159167,0.53034022,0.413185915,2.559847336,0.725661568,9.189877114,10.94627024,0.368415449,2.295866324
25.4394,0.532713306,0.415476551,2.563418712,0.729095017,9.208960264,11.02605383,0.377535497,2.318539292
25.46719167,0.528233494,0.41600917,2.578966379,0.727817152,9.266116149,10.99940823,0.382839976,2.323084792
25.49499167,0.530112725,0.416046718,2.594239671,0.726550942,9.227789912,10.97281372,0.378260802,2.332126891
25.52279167,0.531035976,0.421723412,2.603884323,0.728622336,9.246936921,10.97281372,0.35925676,2.351969496
25.55058611,0.531051717,0.418661112,2.599013548,0.732445529,9.189877114,10.94627024,0.434530932,2.372477253
25.57839722,0.532038917,0.419971845,2.630601908,0.732269881,9.208960264,10.97281372,0.412411135,2.388313894
25.60619444,0.534801363,0.420587156,2.628905868,0.733447196,9.189877114,11.02605383,0.411837634,2.406863956
25.63399722,0.532157132,0.418165076,2.647325869,0.733594695,9.227789912,10.99940823,0.452020192,2.417010904
25.66178611,0.533557282,0.420169888,2.672432359,0.735363977,9.208675089,11.02605383,0.392781148,2.422821986
25.68957778,0.535061226,0.423101124,2.675909225,0.737238287,9.228075567,10.94627024,0.423960099,2.440624156
25.71738056,0.533083602,0.421407369,2.700039803,0.738160462,9.208675089,10.94627024,0.373070669,2.440905552
25.74519167,0.53279858,0.420473903,2.718693033,0.737918623,9.246936921,10.99940823,0.379181517,2.475129747
25.77300278,0.53419383,0.422179096,2.719976628,0.740522176,9.266116149,10.99940823,0.381860489,2.484369978
25.80082222,0.533186912,0.419593298,2.744002747,0.740215711,9.227789912,11.02605383,0.37460247,2.481801008
25.82863056,0.539725326,0.423757206,2.748977796,0.739608234,9.266116149,11.02605383,0.389720398,2.499649047
25.85643056,0.537086242,0.419956757,2.772524644,0.743102223,9.227789912,11.02605383,0.381254851,2.524759757
25.88421944,0.534461511,0.426195445,2.779617544,0.739942275,9.227789912,11.02605383,0.391211912,2.514717974
25.91201944,0.537528008,0.435780107,2.79073676,0.742855086,9.227789912,11.02605383,0.388358443,2.553826838
25.93981389,0.541672388,0.428524724,2.815963945,0.744465575,9.227789912,11.02605383,0.388156784,2.577309926
25.96760833,0.539701537,0.43075626,2.828722133,0.744286891,9.227789912,11.02605383,0.390731475,2.570433763
25.99540556,0.535989302,0.429751461,2.830082969,0.743794831,9.246936921,11.02605383,0.395076243,2.598273189
26.02321667,0.539177822,0.431141643,2.84176974,0.745503757,9.246936921,11.02605383,0.382516044,2.607225328
26.05102222,0.539031979,0.440420538,2.855611177,0.746425602,9.246936921,11.0804755,0.425790182,2.622361569
26.078825,0.540481791,0.441260867,2.878968174,0.748408653,9.227789912,11.02605383,0.399075121,2.638675046
26.10661944,0.538432387,0.443447466,2.881124548,0.748623091,9.227789912,11.0804755,0.42453201,2.634278189
26.13441667,0.538286414,0.448725507,2.905863851,0.749192012,9.266116149,11.0804755,0.398349681,2.657846599
26.16222222,0.543973899,0.447051696,2.93263039,0.751331226,9.246936921,11.0804755,0.387911759,2.662567305
26.19001667,0.539554593,0.438827902,2.946357808,0.752690823,9.227789912,11.13510976,0.396567927,2.691063724
26.21781944,0.543071264,0.435428991,2.969475508,0.753835022,9.285623255,11.10776603,0.396695849,2.736475324
26.24563056,0.542633252,0.435658899,2.974948847,0.753778993,9.227789912,11.13510976,0.388662246,2.712492058
26.27341944,0.543989311,0.43620842,2.967128052,0.756904213,9.266411281,11.13510976,0.389647237,2.735488363
26.301225,0.546525271,0.434943793,2.986095933,0.756161498,9.208675089,11.13510976,0.386402744,2.756069066
26.329025,0.544504782,0.439643159,3.01907073,0.755973632,9.227789912,11.13510976,0.396019516,2.760063829
26.35682222,0.546361707,0.436589036,3.040599617,0.759849276,9.246936921,11.13510976,0.394800329,2.770894071
26.38463611,0.545705329,0.431726317,3.036457781,0.757780153,9.246936921,11.13510976,0.392647386,2.78604346
26.41244167,0.551007641,0.447832594,3.074552401,0.758557022,9.266116149,11.13510976,0.390999853,2.804789916
26.44023611,0.548477751,0.456159594,3.081579614,0.758215429,9.246936921,11.13510976,0.393667579,2.814343449
26.46803889,0.545164209,0.456450178,3.112296668,0.762756033,9.246936921,11.13510976,0.392804315,2.831994393
26.49584722,0.544846822,0.446655138,3.114065513,0.76037305,9.266116149,11.13510976,0.389651369,2.867391842
26.52365833,0.544242612,0.453349809,3.121236262,0.761590575,9.266116149,11.16301579,0.40124014,2.87888963
26.55145,0.551367372,0.452595395,3.14952754,0.763319321,9.285327627,11.13510976,0.409408417,2.915465518
26.57926111,0.550205141,0.440683639,3.170028475,0.765498689,9.246936921,11.13510976,0.401566748,2.908108289
26.60705556,0.5497937,0.448581354,3.171904288,0.76326003,9.305163645,11.13510976,0.403514714,2.925403794
26.63485278,0.545581511,0.462226567,3.191829061,0.764799003,9.266116149,11.13510976,0.399126898,2.956666461
26.66265278,0.551178562,0.465196187,3.213215721,0.768690888,9.246936921,11.13510976,0.409216684,2.955337218
26.69045833,0.577312036,0.46920422,3.233873654,0.767646348,9.246936921,11.13510976,0.409225155,2.985426057
26.71826667,0.566650978,0.477631116,3.250851732,0.766550235,9.246936921,11.13510976,0.405872708,2.999120525
26.74606944,0.561072673,0.474882552,3.284670127,0.768313365,9.266116149,11.19097714,0.426177247,3.001155788
26.77387222,0.562085502,0.460117128,3.279456347,0.769229476,9.266116149,11.13510976,0.41764811,3.014893775
26.801675,0.563801964,0.459342209,3.305652454,0.772546212,9.285327627,11.13510976,0.402128317,3.026030233
26.82946389,0.559491448,0.454364395,3.322684762,0.771753926,9.266116149,11.13510976,0.393115451,3.068809083
26.85725833,0.571579742,0.430745544,3.331259612,0.771235906,9.285327627,11.13510976,0.409008227,3.05962805
26.88506667,0.563252463,0.42764482,3.342158009,0.775651664,9.246936921,11.19097714,0.415536097,3.086621553
26.91287778,0.568101421,0.42429637,3.372000003,0.776135724,9.227789912,11.16301579,0.433001922,3.115925504
26.94067222,0.561211791,0.425316146,3.376492957,0.77576037,9.285327627,11.13510976,0.404594802,3.112685772
26.968475,0.582073195,0.428468669,3.409421467,0.776589591,9.266116149,11.13510976,0.407117399,3.140156561
26.99628611,0.572338919,0.429709624,3.416420096,0.776166692,9.285327627,11.13510976,0.412363315,3.155030648
27.02409444,0.574597553,0.426494713,3.443345387,0.778119298,9.304867513,11.10776603,0.411511189,3.161684167
27.0519,0.566540562,0.427020542,3.445742219,0.773409763,9.285623255,11.13510976,0.417783255,3.176754862
27.07969444,0.558293983,0.428445296,3.466129151,0.781467269,9.304867513,11.13510976,0.414774455,3.201724408
27.10750278,0.560751417,0.427899358,3.504109498,0.782565027,9.285327627,11.13510976,0.4461042,3.223437342
27.13531111,0.559211841,0.429187521,3.519157503,0.784068067,9.324440716,11.13510976,0.430413698,3.253049945
27.16311944,0.557907542,0.429536276,3.536885174,0.786971345,9.285327627,11.19097714,0.428184509,3.27577058
27.19093056,0.560243181,0.42840676,3.555051001,0.78855124,9.285327627,11.13510976,0.449879122,3.282190988
27.21871667,0.558912908,0.428087764,3.55885422,0.788707982,9.285327627,11.16301579,0.40922437,3.279404977
27.246525,0.558421622,0.429409477,3.581111596,0.787332799,9.285327627,11.16301579,0.416403855,3.300931386
27.27431667,0.557247273,0.432658014,3.61466375,0.793691584,9.304867513,11.16301579,0.43012125,3.32470144
27.30212778,0.563507202,0.433984698,3.626863586,0.791179325,9.304867513,11.21899388,0.472904652,3.343164753
27.32992222,0.558444011,0.435190443,3.639299877,0.793230445,9.266116149,11.16301579,0.44524475,3.351005919
27.35772778,0.561138662,0.435859568,3.68002063,0.790985523,9.285327627,11.13510976,0.425375038,3.377899614
27.38554444,0.560002676,0.431304228,3.668713769,0.791276977,9.266116149,11.19097714,0.436382348,3.394009784
27.41334722,0.563825129,0.435206402,3.69901007,0.796479739,9.285327627,11.13510976,0.451889727,3.40422288
27.44115,0.563248927,0.433970493,3.719108296,0.795448801,9.324440716,11.13510976,0.441824808,3.423892497
27.46895556,0.563050954,0.437199,3.716176964,0.799348185,9.324440716,11.13510976,0.444638505,3.444954136
27.49674722,0.568237494,0.433424258,3.75484399,0.796844419,9.246936921,11.16301579,0.452224556,3.456891436
27.52455556,0.565183529,0.433322028,3.77158736,0.800490559,9.266116149,11.21899388,0.441881062,3.476340979
27.55235278,0.563595986,0.436281628,3.790042279,0.803383463,9.304867513,11.13510976,0.439676929,3.490652724
27.58016111,0.568517475,0.435623339,3.788478267,0.80334522,9.304867513,11.13510976,0.441999544,3.536408018
27.60796944,0.565375421,0.437705052,3.843667822,0.805233616,9.266116149,11.19097714,0.440707134,3.526180616
27.635775,0.562816029,0.435429703,3.842092838,0.801360989,9.304867513,11.21899388,0.442752831,3.566793759
27.66358611,0.569358888,0.436139948,3.872979853,0.80273716,9.304867513,11.21899388,0.446780113,3.561863984
27.69138611,0.57003392,0.435980414,3.887854775,0.804222759,9.266116149,11.21899388,0.461646255,3.598829778
27.71918056,0.566262312,0.438687415,3.913015798,0.807635108,9.304867513,11.21899388,0.440641716,3.628818999
27.74698889,0.570835064,0.437518942,3.931786757,0.809779226,9.324440716,11.19097714,0.439007717,3.630206901
27.7748,0.568688324,0.439296832,3.947257871,0.813194028,9.285327627,11.21899388,0.44624574,3.637447119
27.80258611,0.573960474,0.439099839,3.973424855,0.81306955,9.324440716,11.24706608,0.451696601,3.671260876
27.83039722,0.571515886,0.437766774,4.000101838,0.812317963,9.344353369,11.24706608,0.443747823,3.683995665
27.85820278,0.572600102,0.439418726,4.000101838,0.81114526,9.304867513,11.24706608,0.443303556,3.703381681
27.88599167,0.574480334,0.439600696,4.032823741,0.813743532,9.304867513,11.24706608,0.443279241,3.712494677
27.91380278,0.571925641,0.436689677,4.055078961,0.817081995,9.34404727,11.24706608,0.43754255,3.745578311
27.94161389,0.57246965,0.438931146,4.089056064,0.817457292,9.304867513,11.24706608,0.442225831,3.76328679
27.96941111,0.571465845,0.435884692,4.077598611,0.817190361,9.285623255,11.27572561,0.442027715,3.770249954
27.99720833,0.572296079,0.439258077,4.118106708,0.817389231,9.285327627,11.24706608,0.439236409,3.787807449
28.02501667,0.573586631,0.440879233,4.155414765,0.82112977,9.324440716,11.19097714,0.443826199,3.820026074
28.05282778,0.575514152,0.440609026,4.169391391,0.824019003,9.266116149,11.24706608,0.458033312,3.837153393
28.08063889,0.56940134,0.440785232,4.191688418,0.824787841,9.285327627,11.24706608,0.4403867,3.860248805
28.10845,0.569901589,0.439968692,4.18355938,0.820471992,9.324440716,11.24706608,0.441844972,3.869051889
28.13623611,0.571474617,0.438072678,4.233119117,0.825035488,9.324746294,11.24706608,0.444558073,3.90320055
28.16403611,0.57656114,0.44135857,4.239450445,0.828399263,9.324440716,11.24706608,0.447282146,3.915234556
28.19183333,0.574871871,0.437974245,4.241636909,0.827422732,9.324440716,11.21899388,0.468648686,3.916700129
28.219625,0.575366025,0.439685368,4.284358549,0.831256365,9.304867513,11.24706608,0.447063984,3.955165688
28.24743611,0.576584977,0.439807698,4.32388404,0.830090632,9.344353369,11.24706608,0.453287862,3.98354587
28.27523333,0.5772217,0.438789405,4.337332151,0.834446525,9.34404727,11.27572561,0.463915865,3.991543797
28.30303056,0.581630101,0.439092017,4.341744616,0.836841304,9.304867513,11.27572561,0.457609152,4.009236714
28.33083611,0.577024283,0.44119653,4.387485457,0.835947706,9.34404727,11.24706608,0.464738857,4.010835985
28.35864722,0.580091251,0.446306217,4.401321774,0.834980399,9.324440716,11.33321786,0.462487041,4.047091616
28.38645,0.578124407,0.445401871,4.403827581,0.83763487,9.34404727,11.30444285,0.452770656,4.080552051
28.41425833,0.578826172,0.447548152,4.463210906,0.838015664,9.324440716,11.24706608,0.453832956,4.085786103
28.44205278,0.576255872,0.447793662,4.451095365,0.840422344,9.324440716,11.24706608,0.533048707,4.114931885
28.46985,0.576458927,0.448636205,4.502469713,0.838584877,9.363993829,11.24706608,0.463228313,4.114826702
28.49764722,0.582426173,0.444971264,4.524989532,0.842358927,9.383667708,11.24706608,0.464966143,4.137534496
28.52543611,0.585229667,0.447047221,4.524979098,0.843228374,9.34404727,11.24706608,0.474889173,4.166009202
28.55323333,0.575552046,0.444373814,4.550337479,0.844462778,9.363687209,11.24759685,0.480035935,4.206076352
28.58101944,0.581938589,0.447050051,4.589223823,0.84601125,9.363993829,11.27572561,0.482051932,4.175103001
28.60883056,0.584375148,0.448763627,4.578769955,0.846848288,9.363993829,11.24706608,0.483871958,4.193510752
28.63663889,0.582934716,0.446388604,4.591829949,0.848045093,9.34404727,11.24706608,0.477869151,4.247322303
28.66445,0.586207854,0.450563674,4.639626201,0.848646708,9.34404727,11.24706608,0.476603341,4.264479826
28.69225278,0.588051403,0.452553587,4.664008745,0.853905229,9.363687209,11.24706608,0.495185558,4.27212701
28.72005,0.588723921,0.451392066,4.685980615,0.851848305,9.324440716,11.24706608,0.481301303,4.289471013
28.74786111,0.58426476,0.450030837,4.713882886,0.85372118,9.383667708,11.24706608,0.482656059,4.311453354
28.77565278,0.590021988,0.451501508,4.728159347,0.853899985,9.34404727,11.24706608,0.473400041,4.323069869
28.80345,0.585288687,0.452220831,4.747974607,0.860339469,9.363993829,11.24706608,0.472670703,4.369383192
28.83125833,0.588362373,0.450790552,4.76816445,0.856519283,9.324440716,11.27572561,0.469646662,4.37342815
28.85906944,0.583230404,0.452677562,4.821322972,0.858445328,9.34404727,11.24706608,0.472311596,4.402501637
28.88685833,0.587336687,0.452119813,4.821294974,0.858668439,9.34404727,11.24706608,0.47236068,4.406673597
28.91466111,0.589866675,0.454947492,4.836204118,0.86255406,9.34404727,11.24706608,0.471846139,4.440640748
28.94245278,0.583828859,0.453389574,4.86051972,0.862614627,9.363687209,11.24706608,0.472528351,4.434219395
28.97025278,0.588834518,0.452677666,4.86972556,0.866439708,9.363687209,11.24706608,0.472840774,4.475133333
28.99805278,0.590042957,0.453719869,4.910189181,0.870482617,9.34404727,11.24706608,0.472729012,4.486170674
29.02585833,0.590380483,0.452389063,4.951407196,0.864109411,9.363687209,11.24706608,0.474709263,4.479587932
29.05366944,0.593409704,0.451831089,4.957966944,0.866326179,9.363687209,11.24706608,0.479364878,4.539826668
29.08145556,0.5843314,0.449595791,4.983812308,0.871506456,9.363687209,11.30444285,0.48176427,4.567395447
29.10926667,0.588161934,0.449546137,5.003541472,0.871883186,9.423732256,11.30444285,0.482670335,4.588362081
29.13705278,0.584841975,0.450687843,5.036912868,0.871502413,9.363687209,11.33321786,0.493432114,4.59760709
29.16486111,0.592913728,0.455711447,5.033527989,0.875470964,9.363687209,11.33321786,0.485950559,4.611824413
29.19266944,0.590697234,0.455822815,5.064016488,0.875844938,9.363687209,11.33321786,0.479190827,4.640485949
29.22046944,0.591707696,0.456783658,5.09851035,0.875422195,9.383667708,11.27572561,0.488083587,4.652638455
29.24826944,0.593343493,0.457706651,5.09512325,0.879454099,9.363993829,11.36205071,0.488833548,4.681949256
29.27606667,0.598453713,0.457640928,5.158635577,0.87952657,9.403682712,11.36205071,0.480176924,4.7018336
29.30386667,0.593973284,0.457810443,5.165946416,0.877837609,9.383667708,11.36205071,0.493481705,4.706962262
29.33168056,0.596141711,0.458667124,5.191148094,0.882769419,9.363993829,11.33321786,0.487751087,4.719381248
29.35948889,0.595936568,0.455323685,5.216865028,0.883085352,9.363687209,11.36205071,0.486391809,4.762847374
29.38729722,0.608569347,0.455749453,5.231796011,0.883429481,9.34404727,11.36205071,0.484795472,4.752543131
29.41509722,0.599064023,0.456033668,5.250649579,0.885914335,9.383667708,11.27572561,0.487434884,4.781144279
29.44290556,0.592262492,0.456044636,5.288438578,0.887123933,9.403682712,11.33321786,0.487947373,4.794262016
29.47069722,0.596190942,0.456427794,5.303929653,0.888141392,9.423732256,11.33321786,0.496126315,4.83425854
29.49850556,0.592846317,0.459276303,5.338957758,0.88767071,9.403682712,11.30444285,0.499328434,4.853133047
29.52629444,0.598526399,0.457500971,5.346815116,0.890139931,9.383667708,11.33321786,0.495005414,4.861327071
29.55410833,0.600723761,0.459882559,5.395009305,0.896134433,9.403682712,11.36205071,0.510276195,4.897214296
29.58189722,0.597816965,0.45755763,5.419261208,0.89042537,9.383667708,11.36205071,0.497273087,4.902833926
29.60970556,0.597795284,0.457224328,5.40699196,0.895539313,9.383667708,11.36205071,0.512296059,4.919704912
29.63749722,0.598904369,0.460472723,5.452355757,0.895616413,9.403682712,11.36205071,0.501449913,4.956869101
29.66530833,0.599016423,0.458858205,5.452355757,0.89853345,9.383667708,11.36205071,0.512508006,4.954067228
29.69310278,0.602092823,0.45657747,5.494426644,0.897367143,9.383667708,11.36205071,0.490413521,4.98008677
29.72091389,0.605520553,0.457746086,5.511480687,0.901792323,9.383667708,11.36205071,0.511154657,5.021509708
29.74871389,0.599679395,0.458616182,5.541734011,0.904441497,9.423732256,11.36205071,0.507455692,5.036512289
29.776525,0.603348703,0.458504236,5.581216478,0.909180909,9.424049894,11.36205071,0.504498804,5.066912251
29.80433056,0.604675454,0.458939701,5.594635133,0.91122538,9.423732256,11.36205071,0.508951598,5.054512658
29.83213611,0.608441861,0.463568108,5.630619138,0.909633043,9.363687209,11.36205071,0.504600756,5.103955211
29.85994722,0.603465193,0.463082197,5.626047737,0.912678644,9.403682712,11.36205071,0.50462214,5.126005465
29.88774167,0.602913211,0.464516522,5.639772015,0.908969775,9.383667708,11.39149753,0.507645086,5.132149517
29.91555,0.605982313,0.466145928,5.676487628,0.912428609,9.403682712,11.36205071,0.507455344,5.17371062
29.94335833,0.607773234,0.466336039,5.714072266,0.914817282,9.403682712,11.36205071,0.512131972,5.180187773
29.97115,0.606371771,0.466570524,5.752016083,0.91570487,9.383667708,11.36205071,0.530029296,5.176940931
29.99896111,0.607342138,0.466125715,5.756933171,0.916780535,9.403682712,11.33321786,0.526110893,5.223026241
30.02675278,0.605360615,0.468545847,5.781079358,0.920324573,9.403682712,11.33321786,0.509850479,5.23966391
30.05455278,0.608275739,0.46306219,5.815441362,0.923776516,9.403682712,11.36205071,0.518653175,5.239601956
30.08234444,0.60634808,0.464056651,5.84031104,0.924734135,9.444134561,11.36205071,0.519547895,5.287192427
30.11015278,0.607212867,0.466378692,5.850471204,0.921704058,9.363687209,11.36205071,0.513226838,5.304426142
30.13795278,0.60733799,0.464938416,5.891081777,0.927131748,9.403682712,11.36205071,0.51594742,5.307784958
30.16576667,0.611817705,0.464093703,5.911638105,0.929606776,9.423732256,11.36205071,0.515793578,5.346254465
30.19356944,0.603143109,0.466887319,5.922037365,0.928466668,9.403682712,11.36205071,0.522165639,5.353286553
30.22138056,0.603484021,0.466038928,5.953331434,0.927333911,9.423732256,11.27572561,0.519391667,5.403705293
30.24918333,0.611906451,0.464621799,5.974507677,0.933111642,9.403682712,11.33321786,0.51688648,5.374772869
30.276975,0.612779075,0.465026299,5.979854504,0.937916444,9.443816376,11.33321786,0.520955777,5.41454446
30.304775,0.616186337,0.463971193,6.012093667,0.936252085,9.443816376,11.36205071,0.523326002,5.458883279
30.33257778,0.61206929,0.463820134,6.039225885,0.936701405,9.423732256,11.36205071,0.528176497,5.462659869
30.36038611,0.612789533,0.465572281,6.07795035,0.938527015,9.423732256,11.36205071,0.521841748,5.485315044
30.38818611,0.618405769,0.464222805,6.094712529,0.940319237,9.443816376,11.36205071,0.530036439,5.477866265
30.415975,0.614229445,0.464791803,6.111550875,0.942815507,9.403682712,11.36205071,0.531572134,5.527553445
30.44378611,0.615017946,0.464474454,6.145727154,0.94489269,9.505236066,11.36205071,0.53514255,5.590233313
30.47159167,0.613257402,0.467525959,6.157167842,0.945106383,9.443816376,11.36205071,0.527705614,5.546805235
30.49939167,0.61483419,0.466251653,6.162953386,0.947850164,9.464253841,11.39149753,0.530184014,5.550674193
30.52720278,0.616816713,0.465558375,6.203822453,0.950373696,9.423732256,11.39149753,0.532622689,5.594353736
30.55499722,0.613856073,0.47024084,6.239356622,0.945713822,9.423732256,11.42100457,0.530674923,5.594209924
30.58280833,0.613276926,0.46767351,6.275605505,0.951299142,9.443816376,11.36205071,0.536935226,5.663247423
30.61061111,0.615228432,0.469926757,6.269438792,0.956763357,9.443816376,11.36205071,0.534428318,5.642566517
30.63842222,0.619275077,0.470527158,6.27543679,0.952832798,9.424049894,11.36205071,0.536686098,5.654914296
30.66623056,0.620099614,0.471588866,6.306008641,0.958617467,9.443816376,11.36205071,0.542106612,5.708982496
30.69401667,0.617429135,0.473685473,6.349336649,0.960441476,9.444134561,11.36205071,0.539887717,5.717474623
30.72182778,0.617935825,0.473617538,6.343062156,0.960045679,9.443816376,11.36205071,0.543985181,5.764752729
30.74963611,0.618248112,0.474934564,6.393682261,0.95951237,9.484727058,11.42100457,0.546449728,5.742995116
30.77743889,0.621882568,0.479249486,6.399907248,0.964561436,9.423732256,11.39149753,0.552502831,5.786205576
30.805225,0.625296168,0.477781909,6.432033287,0.967483394,9.484727058,11.36205071,0.544928957,5.821468404
30.83301944,0.623240767,0.48060814,6.491113016,0.969530846,9.464253841,11.39149753,0.543585626,5.768869268
30.86082778,0.624137746,0.479334434,6.471384675,0.966467488,9.484727058,11.42100457,0.543978692,5.808202098
30.88863889,0.62484971,0.479332964,6.497651125,0.970741761,9.464253841,11.36205071,0.557831566,5.830417115
30.91644722,0.628381269,0.481603002,6.538036542,0.973025873,9.484727058,11.39149753,0.54651081,5.870950851
30.94425833,0.622937619,0.484529194,6.558386598,0.973806951,9.464253841,11.36205071,0.5525573,5.898310777
30.97206111,0.624848839,0.481909428,6.571930002,0.979204337,9.423732256,11.36205071,0.553465165,5.912317782
30.99987222,0.619746435,0.480153253,6.599606997,0.979813573,9.484727058,11.36205071,0.558454698,5.930697494
31.02768056,0.621087018,0.480455806,6.641468843,0.981862771,9.464253841,11.36205071,0.55754228,5.930697494
31.05548889,0.626407289,0.483899214,6.641575881,0.981655971,9.484727058,11.39149753,0.557898251,5.963636968
31.08328889,0.627500967,0.481863128,6.691325633,0.983379206,9.505236066,11.36205071,0.558988923,5.959010746
31.111075,0.625722632,0.482402859,6.684151732,0.989022905,9.443816376,11.36205071,0.557076908,5.982662593
31.13888056,0.625557282,0.482448589,6.698449319,0.985981375,9.505236066,11.36205071,0.573722204,6.045657365
31.16668611,0.625697554,0.481331238,6.734783777,0.98930855,9.484727058,11.36205071,0.584565073,6.0505345
31.19448889,0.633200607,0.479463266,6.705691457,0.992990843,9.505236066,11.36205071,0.56730765,6.050476856
31.22227778,0.626384883,0.480826457,6.78654768,0.994981149,9.5257809,11.36205071,0.599116071,6.075381243
31.25008611,0.626337718,0.478686424,6.816583598,0.993365642,9.484727058,11.36205071,0.600017273,6.080218912
31.27789167,0.631411946,0.481233382,6.839304903,0.997688389,9.505236066,11.36205071,0.56280795,6.105317691
31.30568333,0.626555692,0.478944383,6.854651696,0.997972749,9.505236066,11.36205071,0.577263261,6.115574999
31.33349444,0.62849603,0.480500169,6.869966015,0.999071513,9.484727058,11.36205071,0.580166577,6.135771703
31.36128611,0.628809437,0.479189538,6.893210381,1.005280634,9.505236066,11.39149753,0.578609719,6.140860002
31.389075,0.632908504,0.483790646,6.93239681,1.003846789,9.484727058,11.36205071,0.582347283,6.151201986
31.41688333,0.632361917,0.485703543,6.916648431,1.007026261,9.5257809,11.36205071,0.578454145,6.203267778
31.44468611,0.635162622,0.487648097,6.940347611,1.009408934,9.464253841,11.36205071,0.578274624,6.20843373
31.47249722,0.633393045,0.490556409,6.996354203,1.008973849,9.5257809,11.36205071,0.565463982,6.20859498
31.50030833,0.635116532,0.48672679,7.004636384,1.009454378,9.505236066,11.36205071,0.567224278,6.234964995
31.52811667,0.636077687,0.488213759,7.028924313,1.011360234,9.54669254,11.39149753,0.58399851,6.245670678
31.55590833,0.637039627,0.484757922,7.045360803,1.013271693,9.484727058,11.39149753,0.572486455,6.256425124
31.58370833,0.639724456,0.481080613,7.086909945,1.020694305,9.5257809,11.39149753,0.577171601,6.283398575
31.61150278,0.64301837,0.48570944,7.070322069,1.02118757,9.505236066,11.42100457,0.583524933,6.272637998
31.63929722,0.645577968,0.486741109,7.120613214,1.020191457,9.505236066,11.45057191,0.577160785,6.332906281
31.66711111,0.637063181,0.482799231,7.146310437,1.021840162,9.567641244,11.48019962,0.595066356,6.344066246
31.69491667,0.641900237,0.483725712,7.154744297,1.022636242,9.5257809,11.42100457,0.596244506,6.349670274
31.72270833,0.659479967,0.486624339,7.189463969,1.023532896,9.526111265,11.48019962,0.596644609,6.355386655
31.75051667,0.642099362,0.489746265,7.198165707,1.030291019,9.54669254,11.48019962,0.584148305,6.406419967
31.77832778,0.636198578,0.491737849,7.198013594,1.031400534,9.54669254,11.45057191,0.58162089,6.394910576
31.80611389,0.642343555,0.488191093,7.24204139,1.033997909,9.526111265,11.48019962,0.586570652,6.423531059
31.83391944,0.641587036,0.491037414,7.24204139,1.035686682,9.567641244,11.48019962,0.580758523,6.406308848
31.86171111,0.643683619,0.490012471,7.304773752,1.035939288,9.5257809,11.45057191,0.585901441,6.464503201
31.88951944,0.642959762,0.490421213,7.332218073,1.037323425,9.526111265,11.48019962,0.589573284,6.45858607
31.91730833,0.641221195,0.489307792,7.341384917,1.040157096,9.54669254,11.48019962,0.588452017,6.464349125
31.94511111,0.639477265,0.489483001,7.359831179,1.041864957,9.54669254,11.42100457,0.601461432,6.476195608
31.97291944,0.64219383,0.49020479,7.406587392,1.043215827,9.505236066,11.45057191,0.595668089,6.476195608
32.000725,0.639079195,0.489660782,7.387700936,1.049790067,9.526111265,11.48019962,0.603014891,6.487865781
32.02853333,0.641791306,0.488503877,7.415916405,1.047538268,9.5257809,11.48019962,0.595975354,6.505815999
32.05631944,0.63764451,0.490051416,7.44430815,1.049211553,9.54669254,11.48019962,0.600634058,6.547865025
32.08411389,0.646089459,0.488741567,7.434775826,1.05311258,9.54669254,11.48019962,0.598729002,6.529735865
32.11190556,0.646759768,0.488934259,7.453850709,1.051635821,9.5257809,11.48019962,0.60082393,6.529896289
32.13970556,0.64355829,0.486950561,7.473145406,1.05561482,9.54669254,11.48019962,0.613975949,6.547865025
32.16751389,0.646145521,0.488364419,7.521749838,1.061216966,9.54669254,11.48019962,0.598139873,6.547905744
32.19532222,0.648174139,0.487689346,7.511861864,1.061552529,9.567641244,11.45057191,0.600461379,6.572485271
32.22310833,0.643944099,0.488714712,7.52165829,1.061402183,9.588627052,11.45057191,0.612552324,6.566199947
